Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Quick Sort Pivo Aleatorio,Aleatorio,3790,619,1,199572,17609
Quick Sort Pivo Aleatorio,Aleatorio,3800,778,0,191296,21592
Quick Sort Pivo Aleatorio,Aleatorio,3810,630,0,217677,19118
Quick Sort Pivo Aleatorio,Aleatorio,3820,656,0,203045,23308
Quick Sort Pivo Aleatorio,Aleatorio,3830,613,0,188167,18180
Quick Sort Pivo Aleatorio,Aleatorio,3840,601,0,189018,20295
Quick Sort Pivo Aleatorio,Aleatorio,3850,602,0,204736,19579
Quick Sort Pivo Aleatorio,Aleatorio,3860,701,0,195844,22187
Quick Sort Pivo Aleatorio,Aleatorio,3870,625,0,199524,29695
Quick Sort Pivo Aleatorio,Aleatorio,3880,728,0,195029,19679
Quick Sort Pivo Aleatorio,Aleatorio,3890,712,0,224057,18824
Quick Sort Pivo Aleatorio,Aleatorio,3900,916,0,205576,20299
Quick Sort Pivo Aleatorio,Aleatorio,3910,610,0,200145,19944
Quick Sort Pivo Aleatorio,Aleatorio,3920,770,0,204042,20133
Quick Sort Pivo Aleatorio,Aleatorio,3930,752,0,196546,18808
Quick Sort Pivo Aleatorio,Aleatorio,3940,729,0,214629,20688
Quick Sort Pivo Aleatorio,Aleatorio,3950,664,0,231675,20968
Quick Sort Pivo Aleatorio,Aleatorio,3960,740,0,197528,22984
Quick Sort Pivo Aleatorio,Aleatorio,3970,677,0,223131,23948
Quick Sort Pivo Aleatorio,Aleatorio,3980,748,0,216921,19188
Quick Sort Pivo Aleatorio,Aleatorio,3990,773,0,195927,18705
Quick Sort Pivo Aleatorio,Aleatorio,4000,798,0,214304,21171
Quick Sort Pivo Aleatorio,Aleatorio,4010,688,0,228284,20483
Quick Sort Pivo Aleatorio,Aleatorio,4020,647,0,199693,25154
Quick Sort Pivo Aleatorio,Aleatorio,4030,723,0,244997,18705
Quick Sort Pivo Aleatorio,Aleatorio,4040,697,0,211926,22509
Quick Sort Pivo Aleatorio,Aleatorio,4050,694,0,228129,19977
Quick Sort Pivo Aleatorio,Aleatorio,4060,843,0,225711,22343
Quick Sort Pivo Aleatorio,Aleatorio,4070,661,0,211460,23356
Quick Sort Pivo Aleatorio,Aleatorio,4080,716,0,201705,20670
Quick Sort Pivo Aleatorio,Aleatorio,4090,632,0,222259,21351
Quick Sort Pivo Aleatorio,Aleatorio,4100,688,0,213184,23863
Quick Sort Pivo Aleatorio,Aleatorio,4110,675,0,233903,22740
Quick Sort Pivo Aleatorio,Aleatorio,4120,757,0,207561,21752
Quick Sort Pivo Aleatorio,Aleatorio,4130,798,0,233083,20394
Quick Sort Pivo Aleatorio,Aleatorio,4140,1019,0,232559,21876
Quick Sort Pivo Aleatorio,Aleatorio,4150,659,0,233901,18674
Quick Sort Pivo Aleatorio,Aleatorio,4160,894,0,223368,21470
Quick Sort Pivo Aleatorio,Aleatorio,4170,710,0,242072,21790
Quick Sort Pivo Aleatorio,Aleatorio,4180,907,0,226506,27043
Quick Sort Pivo Aleatorio,Aleatorio,4190,770,0,232414,22616
Quick Sort Pivo Aleatorio,Aleatorio,4200,847,0,258072,23219
Quick Sort Pivo Aleatorio,Aleatorio,4210,744,0,255730,21477
Quick Sort Pivo Aleatorio,Aleatorio,4220,729,0,242081,19255
Quick Sort Pivo Aleatorio,Aleatorio,4230,702,0,269911,23410
Quick Sort Pivo Aleatorio,Aleatorio,4240,753,0,218215,26656
Quick Sort Pivo Aleatorio,Aleatorio,4250,844,0,230648,21642
Quick Sort Pivo Aleatorio,Aleatorio,4260,837,0,234429,24305
Quick Sort Pivo Aleatorio,Aleatorio,4270,859,0,252780,24692
Quick Sort Pivo Aleatorio,Aleatorio,4280,743,0,221356,23380
Quick Sort Pivo Aleatorio,Aleatorio,4290,685,0,216813,23218
Quick Sort Pivo Aleatorio,Aleatorio,4300,811,0,244839,22527
Quick Sort Pivo Aleatorio,Aleatorio,4310,871,0,250471,31024
Quick Sort Pivo Aleatorio,Aleatorio,4320,739,0,241583,21152
Quick Sort Pivo Aleatorio,Aleatorio,4330,863,0,245234,23655
Quick Sort Pivo Aleatorio,Aleatorio,4340,883,0,257840,20960
Quick Sort Pivo Aleatorio,Aleatorio,4350,776,0,241083,25780
Quick Sort Pivo Aleatorio,Aleatorio,4360,770,0,250590,25143
Quick Sort Pivo Aleatorio,Aleatorio,4370,785,0,241020,25051
Quick Sort Pivo Aleatorio,Aleatorio,4380,717,0,258768,28231
Quick Sort Pivo Aleatorio,Aleatorio,4390,865,0,242244,25614
Quick Sort Pivo Aleatorio,Aleatorio,4400,762,0,258275,25543
Quick Sort Pivo Aleatorio,Aleatorio,4410,766,0,244522,27388
Quick Sort Pivo Aleatorio,Aleatorio,4420,760,0,257332,24006
Quick Sort Pivo Aleatorio,Aleatorio,4430,819,0,249037,24129
Quick Sort Pivo Aleatorio,Aleatorio,4440,793,0,247474,24983
Quick Sort Pivo Aleatorio,Aleatorio,4450,752,0,236909,23699
Quick Sort Pivo Aleatorio,Aleatorio,4460,815,0,244825,26537
Quick Sort Pivo Aleatorio,Aleatorio,4470,727,0,251662,23185
Quick Sort Pivo Aleatorio,Aleatorio,4480,859,0,230803,21569
Quick Sort Pivo Aleatorio,Aleatorio,4490,757,0,264771,22726
Quick Sort Pivo Aleatorio,Aleatorio,4500,797,0,276923,24192
Quick Sort Pivo Aleatorio,Aleatorio,4510,747,0,242394,28444
Quick Sort Pivo Aleatorio,Aleatorio,4520,764,0,245671,24069
Quick Sort Pivo Aleatorio,Aleatorio,4530,739,0,251622,23508
Quick Sort Pivo Aleatorio,Aleatorio,4540,864,0,258996,22776
Quick Sort Pivo Aleatorio,Aleatorio,4550,898,0,264391,27137
Quick Sort Pivo Aleatorio,Aleatorio,4560,788,0,266877,22264
Quick Sort Pivo Aleatorio,Aleatorio,4570,791,0,264068,23097
Quick Sort Pivo Aleatorio,Aleatorio,4580,811,0,261026,22833
Quick Sort Pivo Aleatorio,Aleatorio,4590,890,0,278967,25910
Quick Sort Pivo Aleatorio,Aleatorio,4600,961,0,271565,21686
Quick Sort Pivo Aleatorio,Aleatorio,4610,805,0,243673,28947
Quick Sort Pivo Aleatorio,Aleatorio,4620,906,0,257301,27993
Quick Sort Pivo Aleatorio,Aleatorio,4630,822,0,260444,30306
Quick Sort Pivo Aleatorio,Aleatorio,4640,933,0,266309,22457
Quick Sort Pivo Aleatorio,Aleatorio,4650,785,0,285982,25625
Quick Sort Pivo Aleatorio,Aleatorio,4660,1070,0,252783,27017
Quick Sort Pivo Aleatorio,Aleatorio,4670,943,0,280749,21709
Quick Sort Pivo Aleatorio,Aleatorio,4680,970,0,283223,24939
Quick Sort Pivo Aleatorio,Aleatorio,4690,941,0,267547,24247
Quick Sort Pivo Aleatorio,Aleatorio,4700,827,0,265693,22837
Quick Sort Pivo Aleatorio,Aleatorio,4710,1004,0,273998,26159
Quick Sort Pivo Aleatorio,Aleatorio,4720,805,0,281709,27187
Quick Sort Pivo Aleatorio,Aleatorio,4730,879,0,277968,25893
Quick Sort Pivo Aleatorio,Aleatorio,4740,797,0,270968,26039
Quick Sort Pivo Aleatorio,Aleatorio,4750,851,0,268469,24364
Quick Sort Pivo Aleatorio,Aleatorio,4760,868,0,260106,29809
Quick Sort Pivo Aleatorio,Aleatorio,4770,1033,0,287659,26895
Quick Sort Pivo Aleatorio,Aleatorio,4780,807,0,231183,24105
Quick Sort Pivo Aleatorio,Aleatorio,4790,810,0,281542,24623
Quick Sort Pivo Aleatorio,Aleatorio,4800,870,0,266188,26637
Quick Sort Pivo Aleatorio,Aleatorio,4810,902,0,265101,28242
Quick Sort Pivo Aleatorio,Aleatorio,4820,908,0,257873,25171
Quick Sort Pivo Aleatorio,Aleatorio,4830,823,0,273556,24950
Quick Sort Pivo Aleatorio,Aleatorio,4840,851,0,288506,28130
Quick Sort Pivo Aleatorio,Aleatorio,4850,846,0,315207,23788
Quick Sort Pivo Aleatorio,Aleatorio,4860,852,0,301056,26365
Quick Sort Pivo Aleatorio,Aleatorio,4870,977,0,254253,29461
Quick Sort Pivo Aleatorio,Aleatorio,4880,937,0,305369,30825
Quick Sort Pivo Aleatorio,Aleatorio,4890,995,0,304912,25598
Quick Sort Pivo Aleatorio,Aleatorio,4900,949,0,307525,26365
Quick Sort Pivo Aleatorio,Aleatorio,4910,831,0,287444,26030
Quick Sort Pivo Aleatorio,Aleatorio,4920,957,0,304712,26507
Quick Sort Pivo Aleatorio,Aleatorio,4930,963,0,275219,30462
Quick Sort Pivo Aleatorio,Aleatorio,4940,937,0,291359,27312
Quick Sort Pivo Aleatorio,Aleatorio,4950,902,0,279987,30017
Quick Sort Pivo Aleatorio,Aleatorio,4960,960,0,296234,23265
Quick Sort Pivo Aleatorio,Aleatorio,4970,939,0,321849,22212
Quick Sort Pivo Aleatorio,Aleatorio,4980,910,0,288862,25752
Quick Sort Pivo Aleatorio,Aleatorio,4990,888,0,268739,27845
Quick Sort Pivo Aleatorio,Aleatorio,5000,929,0,287697,31616
Quick Sort Pivo Aleatorio,Aleatorio,5010,878,0,312063,26265
Quick Sort Pivo Aleatorio,Aleatorio,5020,941,0,314266,30207
Quick Sort Pivo Aleatorio,Aleatorio,5030,903,0,293468,32941
Quick Sort Pivo Aleatorio,Aleatorio,5040,999,0,289049,25803
Quick Sort Pivo Aleatorio,Aleatorio,5050,928,0,321188,28812
Quick Sort Pivo Aleatorio,Aleatorio,5060,895,0,281675,32132
Quick Sort Pivo Aleatorio,Aleatorio,5070,962,0,297068,25878
Quick Sort Pivo Aleatorio,Aleatorio,5080,975,0,285252,30655
Quick Sort Pivo Aleatorio,Aleatorio,5090,912,0,312575,29628
Quick Sort Pivo Aleatorio,Aleatorio,5100,1027,0,325393,35469
Quick Sort Pivo Aleatorio,Aleatorio,5110,919,0,305065,28094
Quick Sort Pivo Aleatorio,Aleatorio,5120,963,0,291174,24087
Quick Sort Pivo Aleatorio,Aleatorio,5130,937,0,284126,29088
Quick Sort Pivo Aleatorio,Aleatorio,5140,911,0,312593,29769
Quick Sort Pivo Aleatorio,Aleatorio,5150,930,0,300675,26849
Quick Sort Pivo Aleatorio,Aleatorio,5160,963,0,293028,27319
Quick Sort Pivo Aleatorio,Aleatorio,5170,1011,0,294872,28359
Quick Sort Pivo Aleatorio,Aleatorio,5180,919,0,328324,25470
Quick Sort Pivo Aleatorio,Aleatorio,5190,1094,0,296238,26484
Quick Sort Pivo Aleatorio,Aleatorio,5200,1235,0,306144,30797
Quick Sort Pivo Aleatorio,Aleatorio,5210,979,0,356504,28317
Quick Sort Pivo Aleatorio,Aleatorio,5220,989,0,323616,31626
Quick Sort Pivo Aleatorio,Aleatorio,5230,1167,0,281739,27111
Quick Sort Pivo Aleatorio,Aleatorio,5240,1061,0,322080,28350
Quick Sort Pivo Aleatorio,Aleatorio,5250,896,0,312955,34436
Quick Sort Pivo Aleatorio,Aleatorio,5260,1160,0,314086,28297
Quick Sort Pivo Aleatorio,Aleatorio,5270,1159,0,328488,34040
Quick Sort Pivo Aleatorio,Aleatorio,5280,1019,0,336413,33011
Quick Sort Pivo Aleatorio,Aleatorio,5290,963,0,309253,29899
Quick Sort Pivo Aleatorio,Aleatorio,5300,970,0,326359,33619
Quick Sort Pivo Aleatorio,Aleatorio,5310,1326,0,297752,27121
Quick Sort Pivo Aleatorio,Aleatorio,5320,893,0,333959,33223
Quick Sort Pivo Aleatorio,Aleatorio,5330,1001,0,316749,24870
Quick Sort Pivo Aleatorio,Aleatorio,5340,942,0,333721,26631
Quick Sort Pivo Aleatorio,Aleatorio,5350,986,0,320041,27401
Quick Sort Pivo Aleatorio,Aleatorio,5360,986,0,318302,33309
Quick Sort Pivo Aleatorio,Aleatorio,5370,1051,0,321742,28553
Quick Sort Pivo Aleatorio,Aleatorio,5380,1029,0,325125,23939
Quick Sort Pivo Aleatorio,Aleatorio,5390,1215,0,348603,28787
Quick Sort Pivo Aleatorio,Aleatorio,5400,1193,0,360044,26676
Quick Sort Pivo Aleatorio,Aleatorio,5410,1056,0,300942,30007
Quick Sort Pivo Aleatorio,Aleatorio,5420,1191,0,345711,31501
Quick Sort Pivo Aleatorio,Aleatorio,5430,1255,0,343471,26281
Quick Sort Pivo Aleatorio,Aleatorio,5440,1008,0,330646,32498
Quick Sort Pivo Aleatorio,Aleatorio,5450,1230,0,327779,30987
Quick Sort Pivo Aleatorio,Aleatorio,5460,956,0,319734,26029
Quick Sort Pivo Aleatorio,Aleatorio,5470,959,0,336203,31064
Quick Sort Pivo Aleatorio,Aleatorio,5480,933,0,350007,39584
Quick Sort Pivo Aleatorio,Aleatorio,5490,1036,0,350571,31346
Quick Sort Pivo Aleatorio,Aleatorio,5500,1056,0,357364,31381
Quick Sort Pivo Aleatorio,Aleatorio,5510,983,0,361239,32437
Quick Sort Pivo Aleatorio,Aleatorio,5520,1153,0,367407,28136
Quick Sort Pivo Aleatorio,Aleatorio,5530,1062,0,324478,30701
Quick Sort Pivo Aleatorio,Aleatorio,5540,1169,0,366942,31667
Quick Sort Pivo Aleatorio,Aleatorio,5550,1141,0,357299,31122
Quick Sort Pivo Aleatorio,Aleatorio,5560,1127,0,375919,23112
Quick Sort Pivo Aleatorio,Aleatorio,5570,1104,0,332937,29767
Quick Sort Pivo Aleatorio,Aleatorio,5580,1077,0,376807,37101
Quick Sort Pivo Aleatorio,Aleatorio,5590,1222,0,336160,28200
Quick Sort Pivo Aleatorio,Aleatorio,5600,1076,0,347083,25895
Quick Sort Pivo Aleatorio,Aleatorio,5610,1098,0,388449,36949
Quick Sort Pivo Aleatorio,Aleatorio,5620,1055,0,303838,29325
Quick Sort Pivo Aleatorio,Aleatorio,5630,1321,0,406388,31107
Quick Sort Pivo Aleatorio,Aleatorio,5640,1146,0,347716,32132
Quick Sort Pivo Aleatorio,Aleatorio,5650,1097,0,371232,29250
Quick Sort Pivo Aleatorio,Aleatorio,5660,1019,0,380341,32967
Quick Sort Pivo Aleatorio,Aleatorio,5670,1226,0,355474,32052
Quick Sort Pivo Aleatorio,Aleatorio,5680,1180,0,337007,27232
Quick Sort Pivo Aleatorio,Aleatorio,5690,1183,0,388579,29856
Quick Sort Pivo Aleatorio,Aleatorio,5700,1087,0,391626,32021
Quick Sort Pivo Aleatorio,Aleatorio,5710,1264,0,360439,35952
Quick Sort Pivo Aleatorio,Aleatorio,5720,1085,0,401167,31364
Quick Sort Pivo Aleatorio,Aleatorio,5730,1060,0,376374,41201
Quick Sort Pivo Aleatorio,Aleatorio,5740,1281,0,353093,34783
Quick Sort Pivo Aleatorio,Aleatorio,5750,1271,0,396367,36072
Quick Sort Pivo Aleatorio,Aleatorio,5760,1278,0,391834,31123
Quick Sort Pivo Aleatorio,Aleatorio,5770,1063,0,393736,29218
Quick Sort Pivo Aleatorio,Aleatorio,5780,1220,0,355287,41609
Quick Sort Pivo Aleatorio,Aleatorio,5790,1089,0,387555,31750
Quick Sort Pivo Aleatorio,Aleatorio,5800,1018,0,377784,32276
Quick Sort Pivo Aleatorio,Aleatorio,5810,1173,0,377146,40545
Quick Sort Pivo Aleatorio,Aleatorio,5820,1119,0,375003,33171
Quick Sort Pivo Aleatorio,Aleatorio,5830,1055,0,363400,28356
Quick Sort Pivo Aleatorio,Aleatorio,5840,1315,0,394783,31644
Quick Sort Pivo Aleatorio,Aleatorio,5850,1157,0,348672,29128
Quick Sort Pivo Aleatorio,Aleatorio,5860,1206,0,370556,32227
Quick Sort Pivo Aleatorio,Aleatorio,5870,1242,0,372195,32310
Quick Sort Pivo Aleatorio,Aleatorio,5880,1139,0,358471,35913
Quick Sort Pivo Aleatorio,Aleatorio,5890,1386,0,361066,35568
Quick Sort Pivo Aleatorio,Aleatorio,5900,1491,0,439822,34286
Quick Sort Pivo Aleatorio,Aleatorio,5910,1163,0,397166,36638
Quick Sort Pivo Aleatorio,Aleatorio,5920,1194,0,414325,33584
Quick Sort Pivo Aleatorio,Aleatorio,5930,1080,0,353798,36704
Quick Sort Pivo Aleatorio,Aleatorio,5940,1104,0,445261,36460
Quick Sort Pivo Aleatorio,Aleatorio,5950,1168,0,415980,33395
Quick Sort Pivo Aleatorio,Aleatorio,5960,1212,0,431811,31805
Quick Sort Pivo Aleatorio,Aleatorio,5970,1098,0,360338,32174
Quick Sort Pivo Aleatorio,Aleatorio,5980,1132,0,364535,36055
Quick Sort Pivo Aleatorio,Aleatorio,5990,1336,0,385497,34714
Quick Sort Pivo Aleatorio,Aleatorio,6000,1164,0,393528,31056
Quick Sort Pivo Aleatorio,Aleatorio,6010,1387,0,388502,37776
Quick Sort Pivo Aleatorio,Aleatorio,6020,1153,0,389566,33153
Quick Sort Pivo Aleatorio,Aleatorio,6030,1396,0,403594,32530
Quick Sort Pivo Aleatorio,Aleatorio,6040,1153,0,403561,31861
Quick Sort Pivo Aleatorio,Aleatorio,6050,1162,0,406582,36782
Quick Sort Pivo Aleatorio,Aleatorio,6060,1280,0,390240,35339
Quick Sort Pivo Aleatorio,Aleatorio,6070,1177,0,397096,39966
Quick Sort Pivo Aleatorio,Aleatorio,6080,1274,0,404436,33393
Quick Sort Pivo Aleatorio,Aleatorio,6090,1272,0,431168,31756
Quick Sort Pivo Aleatorio,Aleatorio,6100,1257,0,420948,30328
Quick Sort Pivo Aleatorio,Aleatorio,6110,1237,0,393678,39193
Quick Sort Pivo Aleatorio,Aleatorio,6120,1154,0,406801,40424
Quick Sort Pivo Aleatorio,Aleatorio,6130,1347,0,417277,39489
Quick Sort Pivo Aleatorio,Aleatorio,6140,1550,0,423661,34147
Quick Sort Pivo Aleatorio,Aleatorio,6150,1434,0,392671,31565
Quick Sort Pivo Aleatorio,Aleatorio,6160,1247,0,407391,38840
Quick Sort Pivo Aleatorio,Aleatorio,6170,1255,0,375979,36904
Quick Sort Pivo Aleatorio,Aleatorio,6180,1333,0,394231,36512
Quick Sort Pivo Aleatorio,Aleatorio,6190,1207,0,393890,33522
Quick Sort Pivo Aleatorio,Aleatorio,6200,1392,0,430249,37921
Quick Sort Pivo Aleatorio,Aleatorio,6210,1218,0,428668,37402
Quick Sort Pivo Aleatorio,Aleatorio,6220,1285,0,435274,34829
Quick Sort Pivo Aleatorio,Aleatorio,6230,1213,0,422917,29224
Quick Sort Pivo Aleatorio,Aleatorio,6240,1230,0,415418,31313
Quick Sort Pivo Aleatorio,Aleatorio,6250,1247,0,418638,30600
Quick Sort Pivo Aleatorio,Aleatorio,6260,1364,0,427833,28294
Quick Sort Pivo Aleatorio,Aleatorio,6270,1220,0,437756,33378
Quick Sort Pivo Aleatorio,Aleatorio,6280,1507,0,422926,38589
Quick Sort Pivo Aleatorio,Aleatorio,6290,1316,0,458301,36574
Quick Sort Pivo Aleatorio,Aleatorio,6300,1301,0,455475,34410
Quick Sort Pivo Aleatorio,Aleatorio,6310,1513,0,433729,33942
Quick Sort Pivo Aleatorio,Aleatorio,6320,1290,0,410692,39141
Quick Sort Pivo Aleatorio,Aleatorio,6330,1197,0,388524,36353
Quick Sort Pivo Aleatorio,Aleatorio,6340,1519,0,430294,39718
Quick Sort Pivo Aleatorio,Aleatorio,6350,1285,0,444589,42918
Quick Sort Pivo Aleatorio,Aleatorio,6360,1354,0,456176,42903
Quick Sort Pivo Aleatorio,Aleatorio,6370,1422,0,423084,34657
Quick Sort Pivo Aleatorio,Aleatorio,6380,1296,0,452867,38283
Quick Sort Pivo Aleatorio,Aleatorio,6390,1169,0,458579,39351
Quick Sort Pivo Aleatorio,Aleatorio,6400,1227,0,444376,30743
Quick Sort Pivo Aleatorio,Aleatorio,6410,1461,0,404953,35836
Quick Sort Pivo Aleatorio,Aleatorio,6420,1170,0,404737,42994
Quick Sort Pivo Aleatorio,Aleatorio,6430,1296,0,420404,38910
Quick Sort Pivo Aleatorio,Aleatorio,6440,1304,0,467403,37467
Quick Sort Pivo Aleatorio,Aleatorio,6450,1601,0,472936,36211
Quick Sort Pivo Aleatorio,Aleatorio,6460,1264,0,433285,39323
Quick Sort Pivo Aleatorio,Aleatorio,6470,1492,0,431241,30130
Quick Sort Pivo Aleatorio,Aleatorio,6480,1448,0,468869,38718
Quick Sort Pivo Aleatorio,Aleatorio,6490,1323,0,445152,38686
Quick Sort Pivo Aleatorio,Aleatorio,6500,1208,0,417555,39092
Quick Sort Pivo Aleatorio,Aleatorio,6510,1483,0,463332,41374
Quick Sort Pivo Aleatorio,Aleatorio,6520,1394,0,445588,42672
Quick Sort Pivo Aleatorio,Aleatorio,6530,1338,0,488086,37497
Quick Sort Pivo Aleatorio,Aleatorio,6540,1312,0,419161,35975
Quick Sort Pivo Aleatorio,Aleatorio,6550,1266,0,437586,36595
Quick Sort Pivo Aleatorio,Aleatorio,6560,1281,0,439701,38766
Quick Sort Pivo Aleatorio,Aleatorio,6570,1439,0,443572,38736
Quick Sort Pivo Aleatorio,Aleatorio,6580,1357,0,422595,34278
Quick Sort Pivo Aleatorio,Aleatorio,6590,1277,0,462422,37733
Quick Sort Pivo Aleatorio,Aleatorio,6600,1338,0,444773,42373
Quick Sort Pivo Aleatorio,Aleatorio,6610,1284,0,453503,33768
Quick Sort Pivo Aleatorio,Aleatorio,6620,1405,0,436022,37694
Quick Sort Pivo Aleatorio,Aleatorio,6630,1382,0,445639,36879
Quick Sort Pivo Aleatorio,Aleatorio,6640,1409,0,495921,33885
Quick Sort Pivo Aleatorio,Aleatorio,6650,1343,0,472828,35271
Quick Sort Pivo Aleatorio,Aleatorio,6660,1362,0,477396,35263
Quick Sort Pivo Aleatorio,Aleatorio,6670,1384,0,433283,34565
Quick Sort Pivo Aleatorio,Aleatorio,6680,1435,0,470789,38145
Quick Sort Pivo Aleatorio,Aleatorio,6690,1391,0,486015,36542
Quick Sort Pivo Aleatorio,Aleatorio,6700,1501,0,460206,35806
Quick Sort Pivo Aleatorio,Aleatorio,6710,1433,0,454244,39308
Quick Sort Pivo Aleatorio,Aleatorio,6720,1520,0,493354,35121
Quick Sort Pivo Aleatorio,Aleatorio,6730,1272,0,458908,39528
Quick Sort Pivo Aleatorio,Aleatorio,6740,1505,0,467496,40811
Quick Sort Pivo Aleatorio,Aleatorio,6750,1617,0,463882,33230
Quick Sort Pivo Aleatorio,Aleatorio,6760,1662,0,466854,34225
Quick Sort Pivo Aleatorio,Aleatorio,6770,1492,0,447712,32773
Quick Sort Pivo Aleatorio,Aleatorio,6780,1627,0,429350,37874
Quick Sort Pivo Aleatorio,Aleatorio,6790,1606,0,476175,30715
Quick Sort Pivo Aleatorio,Aleatorio,6800,1437,0,470766,38636
Quick Sort Pivo Aleatorio,Aleatorio,6810,1602,0,422314,41273
Quick Sort Pivo Aleatorio,Aleatorio,6820,1522,0,454483,45517
Quick Sort Pivo Aleatorio,Aleatorio,6830,1595,0,529880,38462
Quick Sort Pivo Aleatorio,Aleatorio,6840,1461,0,487613,41065
Quick Sort Pivo Aleatorio,Aleatorio,6850,1548,0,463480,41237
Quick Sort Pivo Aleatorio,Aleatorio,6860,1449,0,432664,36886
Quick Sort Pivo Aleatorio,Aleatorio,6870,1338,0,464867,36341
Quick Sort Pivo Aleatorio,Aleatorio,6880,1730,0,486113,39768
Quick Sort Pivo Aleatorio,Aleatorio,6890,1680,0,479919,43261
Quick Sort Pivo Aleatorio,Aleatorio,6900,1542,0,450513,50663
Quick Sort Pivo Aleatorio,Aleatorio,6910,1476,0,518518,36932
Quick Sort Pivo Aleatorio,Aleatorio,6920,1399,0,478871,45389
Quick Sort Pivo Aleatorio,Aleatorio,6930,1657,0,502817,34336
Quick Sort Pivo Aleatorio,Aleatorio,6940,1545,0,474585,37091
Quick Sort Pivo Aleatorio,Aleatorio,6950,1599,0,515355,38508
Quick Sort Pivo Aleatorio,Aleatorio,6960,1463,0,506112,37452
Quick Sort Pivo Aleatorio,Aleatorio,6970,1425,0,521484,44096
Quick Sort Pivo Aleatorio,Aleatorio,6980,1416,0,465678,38590
Quick Sort Pivo Aleatorio,Aleatorio,6990,1639,0,510580,41169
Quick Sort Pivo Aleatorio,Aleatorio,7000,1464,0,452943,41980
Quick Sort Pivo Aleatorio,Aleatorio,7010,1514,0,489974,43598
Quick Sort Pivo Aleatorio,Aleatorio,7020,1496,0,520932,39241
Quick Sort Pivo Aleatorio,Aleatorio,7030,1742,0,464353,50757
Quick Sort Pivo Aleatorio,Aleatorio,7040,1580,0,482789,53019
Quick Sort Pivo Aleatorio,Aleatorio,7050,1670,0,503071,37190
Quick Sort Pivo Aleatorio,Aleatorio,7060,1797,0,507788,35879
Quick Sort Pivo Aleatorio,Aleatorio,7070,1563,0,489111,42595
Quick Sort Pivo Aleatorio,Aleatorio,7080,1503,0,485376,39015
Quick Sort Pivo Aleatorio,Aleatorio,7090,1811,0,450334,41910
Quick Sort Pivo Aleatorio,Aleatorio,7100,1768,0,483327,39960
Quick Sort Pivo Aleatorio,Aleatorio,7110,1633,0,473768,48520
Quick Sort Pivo Aleatorio,Aleatorio,7120,1443,0,469267,37642
Quick Sort Pivo Aleatorio,Aleatorio,7130,1760,0,492750,37856
Quick Sort Pivo Aleatorio,Aleatorio,7140,1465,0,493726,45718
Quick Sort Pivo Aleatorio,Aleatorio,7150,1528,0,568875,37704
Quick Sort Pivo Aleatorio,Aleatorio,7160,1469,0,490409,46208
Quick Sort Pivo Aleatorio,Aleatorio,7170,1469,0,494803,39295
Quick Sort Pivo Aleatorio,Aleatorio,7180,1678,0,512906,41217
Quick Sort Pivo Aleatorio,Aleatorio,7190,1583,0,487252,41406
Quick Sort Pivo Aleatorio,Aleatorio,7200,1538,0,478278,37895
Quick Sort Pivo Aleatorio,Aleatorio,7210,1520,0,502919,46810
Quick Sort Pivo Aleatorio,Aleatorio,7220,1447,0,545333,35212
Quick Sort Pivo Aleatorio,Aleatorio,7230,1540,0,471563,41070
Quick Sort Pivo Aleatorio,Aleatorio,7240,1727,0,489930,38603
Quick Sort Pivo Aleatorio,Aleatorio,7250,1714,0,500985,38766
Quick Sort Pivo Aleatorio,Aleatorio,7260,1442,0,474558,49062
Quick Sort Pivo Aleatorio,Aleatorio,7270,1570,0,526941,37257
Quick Sort Pivo Aleatorio,Aleatorio,7280,1616,0,526174,49500
Quick Sort Pivo Aleatorio,Aleatorio,7290,1455,0,585589,41213
Quick Sort Pivo Aleatorio,Aleatorio,7300,1414,0,507914,40096
Quick Sort Pivo Aleatorio,Aleatorio,7310,1576,0,510302,36958
Quick Sort Pivo Aleatorio,Aleatorio,7320,1497,0,533905,36042
Quick Sort Pivo Aleatorio,Aleatorio,7330,1620,0,538240,45421
Quick Sort Pivo Aleatorio,Aleatorio,7340,1633,0,530164,48295
Quick Sort Pivo Aleatorio,Aleatorio,7350,1534,0,553973,40628
Quick Sort Pivo Aleatorio,Aleatorio,7360,1452,0,545905,46737
Quick Sort Pivo Aleatorio,Aleatorio,7370,1607,0,563887,44807
Quick Sort Pivo Aleatorio,Aleatorio,7380,1662,0,551652,43065
Quick Sort Pivo Aleatorio,Aleatorio,7390,1635,0,582243,40511
Quick Sort Pivo Aleatorio,Aleatorio,7400,1688,0,547323,41950
Quick Sort Pivo Aleatorio,Aleatorio,7410,1573,0,537391,46235
Quick Sort Pivo Aleatorio,Aleatorio,7420,1607,0,525078,42175
Quick Sort Pivo Aleatorio,Aleatorio,7430,1602,0,536198,34883
Quick Sort Pivo Aleatorio,Aleatorio,7440,1769,0,591545,45443
Quick Sort Pivo Aleatorio,Aleatorio,7450,1586,0,558313,37812
Quick Sort Pivo Aleatorio,Aleatorio,7460,1636,0,513779,35687
Quick Sort Pivo Aleatorio,Aleatorio,7470,1638,0,534077,43903
Quick Sort Pivo Aleatorio,Aleatorio,7480,1780,0,557596,41307
